geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36081118500,"Census Tract 1185, Queens County, New York",Queens,67277,12422
1400000US36081118700,"Census Tract 1187, Queens County, New York",Queens,71657,28085
1400000US36081118900,"Census Tract 1189, Queens County, New York",Queens,56446,1918
1400000US36081119100,"Census Tract 1191, Queens County, New York",Queens,68355,35116
1400000US36081119300,"Census Tract 1193, Queens County, New York",Queens,54273,9223
1400000US36081119500,"Census Tract 1195, Queens County, New York",Queens,94010,32250
1400000US36081119900,"Census Tract 1199, Queens County, New York",Queens,123519,14272
1400000US36081120100,"Census Tract 1201, Queens County, New York",Queens,86125,37778
1400000US36081120300,"Census Tract 1203, Queens County, New York",Queens,61000,19413
1400000US36081120500,"Census Tract 1205, Queens County, New York",Queens,26563,10627
1400000US36081120701,"Census Tract 1207.01, Queens County, New York",Queens,115750,22354
1400000US36081120702,"Census Tract 1207.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081121100,"Census Tract 1211, Queens County, New York",Queens,-666666666,-222222222
1400000US36081121500,"Census Tract 1215, Queens County, New York",Queens,92412,19002
1400000US36081122300,"Census Tract 1223, Queens County, New York",Queens,96313,14666
1400000US36081122702,"Census Tract 1227.02, Queens County, New York",Queens,26161,11773
1400000US36081122703,"Census Tract 1227.03, Queens County, New York",Queens,68089,12207
1400000US36081122704,"Census Tract 1227.04, Queens County, New York",Queens,82292,34698
1400000US36081124100,"Census Tract 1241, Queens County, New York",Queens,96560,12526
1400000US36081124700,"Census Tract 1247, Queens County, New York",Queens,118813,42836
1400000US36081125700,"Census Tract 1257, Queens County, New York",Queens,107125,41425
1400000US36081126500,"Census Tract 1265, Queens County, New York",Queens,146250,56979
1400000US36081126700,"Census Tract 1267, Queens County, New York",Queens,98000,26712
1400000US36081127700,"Census Tract 1277, Queens County, New York",Queens,119591,76898
1400000US36081128300,"Census Tract 1283, Queens County, New York",Queens,-666666666,-222222222
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",Queens,150263,17504
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",Queens,79367,14017
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",Queens,127303,21734
1400000US36081130100,"Census Tract 1301, Queens County, New York",Queens,94854,17264
1400000US36081133300,"Census Tract 1333, Queens County, New York",Queens,138602,13006
1400000US36081133900,"Census Tract 1339, Queens County, New York",Queens,129934,61645
1400000US36081134100,"Census Tract 1341, Queens County, New York",Queens,59033,23303
1400000US36081134701,"Census Tract 1347.01, Queens County, New York",Queens,92125,27183
1400000US36081134702,"Census Tract 1347.02, Queens County, New York",Queens,84031,25424
1400000US36081136700,"Census Tract 1367, Queens County, New York",Queens,82139,17290
1400000US36081137700,"Census Tract 1377, Queens County, New York",Queens,99140,12101
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",Queens,92132,34274
1400000US36081138502,"Census Tract 1385.02, Queens County, New York",Queens,-666666666,-222222222
1400000US36081139900,"Census Tract 1399, Queens County, New York",Queens,128000,50524
1400000US36081140300,"Census Tract 1403, Queens County, New York",Queens,71842,28841
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",Queens,130281,63911
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",Queens,120208,24950
1400000US36081141700,"Census Tract 1417, Queens County, New York",Queens,76275,12842
1400000US36081142900,"Census Tract 1429, Queens County, New York",Queens,100864,29542
1400000US36081143500,"Census Tract 1435, Queens County, New York",Queens,121875,44368
1400000US36081144100,"Census Tract 1441, Queens County, New York",Queens,111410,17727
1400000US36081144700,"Census Tract 1447, Queens County, New York",Queens,94766,26675
1400000US36081145101,"Census Tract 1451.01, Queens County, New York",Queens,71154,24227
1400000US36081145102,"Census Tract 1451.02, Queens County, New York",Queens,93523,17585
1400000US36081145900,"Census Tract 1459, Queens County, New York",Queens,125962,17963
1400000US36081146300,"Census Tract 1463, Queens County, New York",Queens,87244,29903
1400000US36081146700,"Census Tract 1467, Queens County, New York",Queens,106538,16007
1400000US36081147100,"Census Tract 1471, Queens County, New York",Queens,106615,45807
1400000US36081147900,"Census Tract 1479, Queens County, New York",Queens,92045,31778
1400000US36081148300,"Census Tract 1483, Queens County, New York",Queens,178509,30381
1400000US36081150701,"Census Tract 1507.01, Queens County, New York",Queens,158875,24749
1400000US36081150702,"Census Tract 1507.02, Queens County, New York",Queens,107375,24686
1400000US36081152901,"Census Tract 1529.01, Queens County, New York",Queens,100909,23449
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",Queens,129832,38426
1400000US36081155101,"Census Tract 1551.01, Queens County, New York",Queens,89931,39675
1400000US36081155103,"Census Tract 1551.03, Queens County, New York",Queens,114526,28239
1400000US36081155104,"Census Tract 1551.04, Queens County, New York",Queens,88882,41309
1400000US36081156700,"Census Tract 1567, Queens County, New York",Queens,59722,59179
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",Queens,90575,5715
1400000US36081157102,"Census Tract 1571.02, Queens County, New York",Queens,118250,36564
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",Queens,133542,40877
1400000US36081157902,"Census Tract 1579.02, Queens County, New York",Queens,107153,33179
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",Queens,127533,22429
1400000US36081161700,"Census Tract 1617, Queens County, New York",Queens,119688,31794
1400000US36081162100,"Census Tract 1621, Queens County, New York",Queens,121101,26042
1400000US36081990100,"Census Tract 9901, Queens County, New York",Queens,-666666666,-222222222
1400000US36085000300,"Census Tract 3, Richmond County, New York",Staten Island,77981,32480
1400000US36085000600,"Census Tract 6, Richmond County, New York",Staten Island,34492,23326
1400000US36085000700,"Census Tract 7, Richmond County, New York",Staten Island,52813,22503
1400000US36085000800,"Census Tract 8, Richmond County, New York",Staten Island,91438,11924
1400000US36085000900,"Census Tract 9, Richmond County, New York",Staten Island,66208,30761
1400000US36085001100,"Census Tract 11, Richmond County, New York",Staten Island,57368,44053
1400000US36085001700,"Census Tract 17, Richmond County, New York",Staten Island,64006,22393
1400000US36085001800,"Census Tract 18, Richmond County, New York",Staten Island,67273,37320
1400000US36085002001,"Census Tract 20.01, Richmond County, New York",Staten Island,69620,39353
1400000US36085002002,"Census Tract 20.02, Richmond County, New York",Staten Island,66641,16755
1400000US36085002100,"Census Tract 21, Richmond County, New York",Staten Island,46667,12423
1400000US36085002700,"Census Tract 27, Richmond County, New York",Staten Island,45848,38238
1400000US36085002900,"Census Tract 29, Richmond County, New York",Staten Island,50189,37531
1400000US36085003300,"Census Tract 33, Richmond County, New York",Staten Island,95317,26503
1400000US36085003600,"Census Tract 36, Richmond County, New York",Staten Island,88929,13731
1400000US36085003900,"Census Tract 39, Richmond County, New York",Staten Island,103702,24675
1400000US36085004001,"Census Tract 40.01, Richmond County, New York",Staten Island,59962,20909
1400000US36085004002,"Census Tract 40.02, Richmond County, New York",Staten Island,74759,27924
1400000US36085004003,"Census Tract 40.03, Richmond County, New York",Staten Island,24896,21104
1400000US36085004004,"Census Tract 40.04, Richmond County, New York",Staten Island,120497,50878
1400000US36085004700,"Census Tract 47, Richmond County, New York",Staten Island,108750,49308
1400000US36085005000,"Census Tract 50, Richmond County, New York",Staten Island,74890,17337
1400000US36085005901,"Census Tract 59.01, Richmond County, New York",Staten Island,95863,20686
1400000US36085005902,"Census Tract 59.02, Richmond County, New York",Staten Island,-666666666,-222222222
1400000US36085006400,"Census Tract 64, Richmond County, New York",Staten Island,67946,19444
1400000US36085006700,"Census Tract 67, Richmond County, New York",Staten Island,97432,23813
1400000US36085007001,"Census Tract 70.01, Richmond County, New York",Staten Island,78558,17914
1400000US36085007002,"Census Tract 70.02, Richmond County, New York",Staten Island,98574,26528
1400000US36085007400,"Census Tract 74, Richmond County, New York",Staten Island,78701,4940
1400000US36085007500,"Census Tract 75, Richmond County, New York",Staten Island,81200,30977
1400000US36085007700,"Census Tract 77, Richmond County, New York",Staten Island,89961,15807
1400000US36085008100,"Census Tract 81, Richmond County, New York",Staten Island,91274,10102
1400000US36085009601,"Census Tract 96.01, Richmond County, New York",Staten Island,105670,15459
1400000US36085009602,"Census Tract 96.02, Richmond County, New York",Staten Island,89392,13172
1400000US36085009701,"Census Tract 97.01, Richmond County, New York",Staten Island,100996,6871
1400000US36085009702,"Census Tract 97.02, Richmond County, New York",Staten Island,-666666666,-222222222
1400000US36085010500,"Census Tract 105, Richmond County, New York",Staten Island,96607,26001
1400000US36085011201,"Census Tract 112.01, Richmond County, New York",Staten Island,92387,10874
1400000US36085011203,"Census Tract 112.03, Richmond County, New York",Staten Island,72935,18292
1400000US36085011204,"Census Tract 112.04, Richmond County, New York",Staten Island,-666666666,-222222222
1400000US36085011401,"Census Tract 114.01, Richmond County, New York",Staten Island,50878,11562
1400000US36085011402,"Census Tract 114.02, Richmond County, New York",Staten Island,111058,29858
1400000US36085012100,"Census Tract 121, Richmond County, New York",Staten Island,202699,26759
1400000US36085012200,"Census Tract 122, Richmond County, New York",Staten Island,127824,15165
1400000US36085012500,"Census Tract 125, Richmond County, New York",Staten Island,138000,28233
1400000US36085012804,"Census Tract 128.04, Richmond County, New York",Staten Island,97624,12007
1400000US36085012805,"Census Tract 128.05, Richmond County, New York",Staten Island,134512,57059
1400000US36085012806,"Census Tract 128.06, Richmond County, New York",Staten Island,67857,22436
1400000US36085013201,"Census Tract 132.01, Richmond County, New York",Staten Island,117083,31262
1400000US36085013203,"Census Tract 132.03, Richmond County, New York",Staten Island,102750,54898
1400000US36085013204,"Census Tract 132.04, Richmond County, New York",Staten Island,108447,29630
1400000US36085013301,"Census Tract 133.01, Richmond County, New York",Staten Island,33705,23895
1400000US36085013302,"Census Tract 133.02, Richmond County, New York",Staten Island,92070,86360
1400000US36085013400,"Census Tract 134, Richmond County, New York",Staten Island,93145,29092
1400000US36085013800,"Census Tract 138, Richmond County, New York",Staten Island,146975,19736
1400000US36085014100,"Census Tract 141, Richmond County, New York",Staten Island,92500,40173
1400000US36085014604,"Census Tract 146.04, Richmond County, New York",Staten Island,126950,19671
1400000US36085014605,"Census Tract 146.05, Richmond County, New York",Staten Island,148065,47025
1400000US36085014606,"Census Tract 146.06, Richmond County, New York",Staten Island,97247,39196
1400000US36085014607,"Census Tract 146.07, Richmond County, New York",Staten Island,130294,24588
1400000US36085014608,"Census Tract 146.08, Richmond County, New York",Staten Island,105625,33277
1400000US36085014700,"Census Tract 147, Richmond County, New York",Staten Island,123015,26495
