geoid,tract_name,borough,B05002_E001,B05002_M001,B05002_E002,B05002_M002,B05002_E003,B05002_M003,B05002_E004,B05002_M004,B05002_E005,B05002_M005,B05002_E006,B05002_M006,B05002_E007,B05002_M007,B05002_E008,B05002_M008,B05002_E009,B05002_M009,B05002_E010,B05002_M010,B05002_E011,B05002_M011,B05002_E012,B05002_M012,B05002_E013,B05002_M013,B05002_E014,B05002_M014,B05002_E015,B05002_M015,B05002_E016,B05002_M016,B05002_E017,B05002_M017,B05002_E018,B05002_M018,B05002_E019,B05002_M019,B05002_E020,B05002_M020,B05002_E021,B05002_M021,B05002_E022,B05002_M022,B05002_E023,B05002_M023,B05002_E024,B05002_M024,B05002_E025,B05002_M025,B05002_E026,B05002_M026,B05002_E027,B05002_M027
1400000US36081033900,"Census Tract 339, Queens County, New York",Queens,3166,538,1741,501,1476,481,252,141,44,45,8,16,115,73,85,95,13,20,0,14,0,14,13,20,1425,359,1086,288,178,185,273,90,0,14,0,14,635,207,0,14,339,230,0,14,91,55,0,14,0,14,248,235,0,14
1400000US36081034700,"Census Tract 347, Queens County, New York",Queens,3976,709,2074,549,1791,590,237,157,113,124,0,14,53,65,71,83,46,60,1,4,0,14,45,59,1902,424,933,254,0,14,253,168,80,106,0,14,600,196,0,14,969,425,0,14,72,53,0,14,0,14,897,438,0,14
1400000US36081035100,"Census Tract 351, Queens County, New York",Queens,3598,515,1646,311,1495,291,120,93,81,78,0,14,21,31,18,30,31,39,0,14,0,14,31,39,1952,503,1062,259,106,90,322,119,0,14,0,14,634,219,0,14,890,408,0,14,70,69,20,30,0,14,800,401,0,14
1400000US36081035200,"Census Tract 352, Queens County, New York",Queens,2833,492,1612,305,1335,322,187,111,66,84,22,25,99,60,0,14,90,67,0,14,0,14,90,67,1221,430,960,367,0,14,12,18,78,77,0,14,848,357,22,31,261,129,0,14,13,21,7,10,0,14,241,130,0,14
1400000US36081035300,"Census Tract 353, Queens County, New York",Queens,2143,557,720,193,647,196,30,30,0,14,0,14,14,16,16,26,43,42,8,12,0,14,35,39,1423,577,844,420,0,14,14,17,0,14,0,14,830,424,0,14,579,268,0,14,81,95,0,14,0,14,498,260,0,14
1400000US36081035700,"Census Tract 357, Queens County, New York",Queens,4448,808,2428,429,2116,430,247,119,72,61,21,28,135,103,19,31,65,53,29,36,5,12,31,38,2020,590,1451,574,19,26,370,231,32,67,0,14,1019,516,11,16,569,225,0,14,60,47,36,47,0,14,473,214,0,14
1400000US36081035800,"Census Tract 358, Queens County, New York",Queens,4547,717,2547,556,2242,514,248,138,60,59,2,4,186,133,0,14,57,48,0,14,0,14,57,48,2000,548,1568,450,37,41,26,41,76,101,0,14,1429,432,0,14,432,200,0,14,0,14,31,50,0,14,401,199,0,14
1400000US36081036100,"Census Tract 361, Queens County, New York",Queens,2608,539,1269,332,1176,321,59,42,6,9,25,39,28,23,0,14,34,32,0,14,0,14,34,32,1339,354,653,167,0,14,98,66,57,86,0,14,498,158,0,14,686,280,0,14,96,81,41,65,0,14,549,289,0,14
1400000US36081036300,"Census Tract 363, Queens County, New York",Queens,2033,354,1136,243,975,242,155,80,49,50,5,9,101,60,0,14,6,9,0,14,0,14,6,9,897,240,440,134,17,28,70,63,10,15,0,14,343,131,0,14,457,180,0,14,28,36,0,14,0,14,429,184,0,14
1400000US36081036500,"Census Tract 365, Queens County, New York",Queens,3289,607,1619,467,1387,438,217,120,0,14,0,14,217,120,0,14,15,14,0,14,0,14,15,14,1670,381,485,179,10,20,105,104,0,14,0,14,370,138,0,14,1185,376,0,14,129,128,0,14,0,14,1056,356,0,14
1400000US36081036600,"Census Tract 366, Queens County, New York",Queens,3131,535,1776,449,1398,474,368,199,6,9,13,20,349,200,0,14,10,13,0,14,0,14,10,13,1355,491,1076,480,0,14,0,14,45,66,0,14,1031,472,0,14,279,214,0,14,0,14,0,14,0,14,279,214,0,14
1400000US36081036700,"Census Tract 367, Queens County, New York",Queens,2935,489,1289,439,1065,419,210,113,12,16,23,37,108,77,67,63,14,16,0,14,0,14,14,16,1646,568,725,347,0,14,121,69,38,33,0,14,566,325,0,14,921,598,11,17,73,87,70,69,0,14,767,573,0,14
1400000US36081036800,"Census Tract 368, Queens County, New York",Queens,2918,688,1662,639,1393,579,132,94,23,34,6,12,74,75,29,35,137,113,34,47,0,14,103,101,1256,295,850,181,8,14,0,14,69,94,0,14,773,181,0,14,406,196,0,14,0,14,21,36,0,14,385,178,0,14
1400000US36081037100,"Census Tract 371, Queens County, New York",Queens,1526,252,936,264,800,244,101,71,0,14,7,8,79,59,15,21,35,53,0,14,0,14,35,53,590,122,381,96,6,9,26,27,7,11,0,14,342,95,0,14,209,114,0,14,18,25,0,14,0,14,191,111,0,14
1400000US36081037300,"Census Tract 373, Queens County, New York",Queens,2420,555,1186,295,1081,257,28,22,0,14,0,14,23,19,5,11,77,76,7,11,0,14,70,76,1234,336,659,195,0,14,98,65,0,14,0,14,561,196,0,14,575,212,68,59,2,4,0,14,0,14,505,208,0,14
1400000US36081037501,"Census Tract 375.01, Queens County, New York",Queens,1487,352,678,285,678,285,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,809,180,202,115,0,14,28,45,0,14,0,14,174,109,0,14,607,190,0,14,67,77,0,14,0,14,540,203,0,14
1400000US36081037502,"Census Tract 375.02, Queens County, New York",Queens,2669,760,1263,581,1212,583,12,14,6,10,0,14,6,9,0,14,39,42,32,38,0,14,7,14,1406,428,416,179,0,14,44,42,0,14,0,14,372,177,0,14,990,425,0,14,13,29,0,14,0,14,977,425,0,14
1400000US36081037600,"Census Tract 376, Queens County, New York",Queens,6883,1266,4464,1137,4040,1121,360,171,27,37,28,42,305,150,0,19,64,71,13,21,0,19,51,66,2419,507,1937,413,14,24,0,19,16,26,0,19,1907,413,0,19,482,311,0,19,2,4,106,170,0,19,374,263,0,19
1400000US36081037700,"Census Tract 377, Queens County, New York",Queens,3567,940,1444,538,1357,535,78,67,71,67,0,14,7,8,0,14,9,21,9,21,0,14,0,14,2123,558,368,186,2,4,14,27,0,14,0,14,352,183,0,14,1755,570,0,14,56,76,0,14,0,14,1699,565,0,14
1400000US36081037900,"Census Tract 379, Queens County, New York",Queens,5841,1049,1812,547,1687,516,50,53,0,19,0,19,24,35,26,41,75,90,0,19,0,19,75,90,4029,870,1028,366,0,19,285,179,0,19,0,19,743,281,0,19,3001,773,0,19,217,105,0,19,0,19,2784,788,0,19
1400000US36081038100,"Census Tract 381, Queens County, New York",Queens,6999,1076,3170,568,2677,524,414,343,28,50,0,19,339,324,47,45,79,82,67,78,0,19,12,20,3829,919,808,267,35,42,187,153,16,39,0,19,570,196,0,19,3021,911,9,15,208,228,0,19,31,50,2773,895,0,19
1400000US36081038301,"Census Tract 383.01, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081038302,"Census Tract 383.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081038400,"Census Tract 384, Queens County, New York",Queens,2634,490,1591,410,1317,327,241,126,15,17,0,14,207,125,19,2,33,37,0,14,0,14,33,37,1043,338,830,262,17,26,0,14,30,45,0,14,783,262,0,14,213,165,0,14,0,14,0,14,0,14,213,165,0,14
1400000US36081039400,"Census Tract 394, Queens County, New York",Queens,3289,518,1969,311,1735,309,166,82,27,33,12,15,116,72,11,18,68,36,0,14,29,32,39,47,1320,379,972,327,0,14,58,60,22,33,0,14,892,325,0,14,348,209,0,14,12,19,125,173,0,14,187,115,24,36
1400000US36081039800,"Census Tract 398, Queens County, New York",Queens,1485,333,833,228,748,216,64,41,0,14,0,14,64,41,0,14,21,32,0,14,0,14,21,32,652,228,561,206,0,14,30,65,116,95,0,14,415,211,0,14,91,68,0,14,0,14,0,14,0,14,91,68,0,14
1400000US36081039901,"Census Tract 399.01, Queens County, New York",Queens,2504,483,1021,370,989,368,32,31,0,14,0,14,24,29,8,14,0,14,0,14,0,14,0,14,1483,322,463,206,37,47,167,131,0,14,0,14,259,125,0,14,1020,266,25,37,95,75,0,14,0,14,900,272,0,14
1400000US36081039902,"Census Tract 399.02, Queens County, New York",Queens,1982,455,880,281,821,284,51,50,15,34,17,22,19,31,0,14,8,12,8,12,0,14,0,14,1102,289,389,207,0,14,179,174,75,112,0,14,135,93,0,14,713,214,0,14,74,58,40,61,0,14,599,214,0,14
1400000US36081040000,"Census Tract 400, Queens County, New York",Queens,1410,315,792,212,644,184,131,77,0,14,23,28,108,61,0,14,17,2,17,2,0,14,0,14,618,202,522,200,0,14,27,41,12,27,0,14,483,211,0,14,96,62,0,14,0,14,2,7,0,14,94,62,0,14
1400000US36081040101,"Census Tract 401.01, Queens County, New York",Queens,2251,590,620,247,576,230,44,70,44,70,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1631,505,679,485,0,14,112,81,8,14,0,14,559,481,0,14,952,256,0,14,75,59,0,14,0,14,877,236,0,14
1400000US36081040102,"Census Tract 401.02, Queens County, New York",Queens,3966,759,1648,499,1443,394,41,61,0,14,0,14,0,14,41,61,164,176,52,77,0,14,112,164,2318,579,584,249,0,14,157,103,0,14,0,14,427,236,0,14,1734,572,0,14,133,107,0,14,0,14,1601,562,0,14
1400000US36081040200,"Census Tract 402, Queens County, New York",Queens,1557,366,865,290,703,226,162,125,19,27,6,10,110,82,27,42,0,14,0,14,0,14,0,14,692,208,448,125,0,14,12,19,92,71,0,14,344,112,0,14,244,143,0,14,7,11,0,14,0,14,237,142,0,14
1400000US36081040301,"Census Tract 403.01, Queens County, New York",Queens,2603,595,774,282,733,277,18,30,0,14,0,14,18,30,0,14,23,37,23,37,0,14,0,14,1829,459,657,313,0,14,465,305,0,14,0,14,192,153,0,14,1172,366,0,14,8,12,0,14,0,14,1164,366,0,14
1400000US36081040302,"Census Tract 403.02, Queens County, New York",Queens,4409,883,1652,416,1551,408,28,47,0,14,0,14,0,14,28,47,73,95,21,35,0,14,52,63,2757,756,427,153,0,14,260,113,0,14,0,14,167,114,0,14,2330,757,0,14,192,98,0,14,0,14,2138,751,0,14
1400000US36081040400,"Census Tract 404, Queens County, New York",Queens,3671,552,1731,416,1449,395,178,95,52,42,8,14,118,92,0,14,104,83,0,14,84,81,20,28,1940,331,1381,315,0,14,133,114,35,55,0,14,1194,320,19,34,559,220,14,24,51,49,0,14,0,14,494,214,0,14
1400000US36081040501,"Census Tract 405.01, Queens County, New York",Queens,964,351,317,110,266,98,45,49,31,44,14,22,0,14,0,14,6,9,0,14,0,14,6,9,647,312,74,58,0,14,16,19,0,14,0,14,58,46,0,14,573,309,0,14,15,23,0,14,0,14,558,305,0,14
1400000US36081040502,"Census Tract 405.02, Queens County, New York",Queens,1686,551,494,207,445,198,17,27,0,14,17,27,0,14,0,14,32,44,0,14,0,14,32,44,1192,416,306,104,0,14,23,23,0,14,0,14,283,101,0,14,886,408,0,14,25,24,0,14,0,14,861,407,0,14
1400000US36081040701,"Census Tract 407.01, Queens County, New York",Queens,3181,955,1404,462,1290,458,114,116,66,63,0,14,48,57,0,14,0,14,0,14,0,14,0,14,1777,585,560,206,0,14,115,80,0,14,0,14,445,195,0,14,1217,490,0,14,50,43,0,14,0,14,1167,484,0,14
1400000US36081040702,"Census Tract 407.02, Queens County, New York",Queens,4430,1082,1394,477,1360,463,0,14,0,14,0,14,0,14,0,14,34,57,0,14,0,14,34,57,3036,859,825,309,0,14,133,179,0,14,0,14,692,276,0,14,2211,840,0,14,11,17,0,14,0,14,2200,841,0,14
1400000US36081040901,"Census Tract 409.01, Queens County, New York",Queens,1818,460,642,273,637,272,0,14,0,14,0,14,0,14,0,14,5,7,0,14,0,14,5,7,1176,301,418,233,2,6,78,68,0,14,0,14,338,234,0,14,758,250,30,44,23,23,0,14,0,14,705,249,0,14
1400000US36081040902,"Census Tract 409.02, Queens County, New York",Queens,2972,750,1034,326,921,315,38,45,0,14,0,14,31,49,7,10,75,74,42,65,0,14,33,37,1938,532,514,271,13,19,15,17,0,14,0,14,486,272,0,14,1424,402,120,122,14,17,0,14,0,14,1290,384,0,14
1400000US36081041100,"Census Tract 411, Queens County, New York",Queens,4250,856,1341,454,1341,454,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2909,683,1258,534,0,14,200,122,0,14,0,14,1058,539,0,14,1651,422,0,14,190,136,0,14,0,14,1461,404,0,14
1400000US36081041300,"Census Tract 413, Queens County, New York",Queens,4596,944,1352,432,1160,427,62,68,62,68,0,14,0,14,0,14,130,129,0,14,0,14,130,129,3244,640,955,338,51,77,363,230,0,14,0,14,541,259,0,14,2289,724,0,14,381,294,0,14,0,14,1908,719,0,14
1400000US36081041400,"Census Tract 414, Queens County, New York",Queens,4561,763,2726,578,2382,578,141,100,0,14,0,14,141,100,0,14,203,187,0,14,0,14,203,187,1835,465,1350,407,0,14,320,249,44,71,0,14,986,312,0,14,485,196,0,14,54,46,0,14,0,14,420,197,11,16
1400000US36081041500,"Census Tract 415, Queens County, New York",Queens,3999,954,1593,656,1524,661,1,2,0,14,0,14,1,2,0,14,68,76,0,14,0,14,68,76,2406,707,773,318,95,130,120,99,0,14,0,14,558,287,0,14,1633,753,0,14,18,22,0,14,0,14,1615,748,0,14
1400000US36081042400,"Census Tract 424, Queens County, New York",Queens,2652,407,2037,332,1824,329,190,69,7,11,0,14,174,67,9,13,23,29,0,14,0,14,23,29,615,229,503,207,0,14,0,14,4,9,0,14,490,207,9,14,112,94,0,14,0,14,8,18,0,14,104,93,0,14
1400000US36081042600,"Census Tract 426, Queens County, New York",Queens,445,8,334,53,216,73,69,46,19,18,5,11,45,33,0,14,49,35,38,30,6,10,5,10,111,52,69,58,35,52,0,14,0,14,0,14,34,28,0,14,42,51,7,14,0,14,0,14,0,14,35,43,0,14
1400000US36081042700,"Census Tract 427, Queens County, New York",Queens,4260,797,1751,598,1574,432,138,208,0,14,0,14,138,208,0,14,39,46,15,24,0,14,24,39,2509,461,1328,323,26,38,339,267,59,92,0,14,904,256,0,14,1181,482,0,14,84,67,0,14,0,14,1097,467,0,14
1400000US36081043200,"Census Tract 432, Queens County, New York",Queens,1200,272,876,179,689,180,151,63,20,22,10,15,121,50,0,14,36,33,0,14,0,14,36,33,324,132,251,100,0,14,0,14,0,14,0,14,251,100,0,14,73,48,0,14,11,16,0,14,0,14,62,43,0,14
1400000US36081043400,"Census Tract 434, Queens County, New York",Queens,1962,423,1192,342,1023,286,169,139,90,124,5,9,74,57,0,14,0,14,0,14,0,14,0,14,770,213,523,159,0,14,32,36,15,22,0,14,476,166,0,14,247,132,0,14,31,35,6,9,0,14,210,133,0,14
1400000US36081043701,"Census Tract 437.01, Queens County, New York",Queens,3468,601,1595,385,1270,317,139,122,58,55,14,21,62,86,5,9,186,102,61,55,9,18,116,79,1873,422,691,151,42,30,105,69,0,14,0,14,544,122,0,14,1182,411,0,14,65,53,4,8,0,14,1113,391,0,14
1400000US36081043702,"Census Tract 437.02, Queens County, New York",Queens,5982,992,2217,533,1860,527,263,186,49,65,45,74,146,121,23,38,94,56,15,25,0,19,79,49,3765,684,1680,407,38,54,756,310,56,69,0,19,830,332,0,19,2085,681,98,156,721,495,0,19,0,19,1266,475,0,19
1400000US36081043900,"Census Tract 439, Queens County, New York",Queens,4150,729,2042,602,1923,592,73,79,28,32,45,73,0,14,0,14,46,64,36,56,0,14,10,24,2108,348,435,173,0,14,78,91,15,23,0,14,342,148,0,14,1673,350,20,31,72,85,0,14,0,14,1581,361,0,14
1400000US36081044000,"Census Tract 440, Queens County, New York",Queens,3824,912,2158,817,2018,817,78,60,14,23,0,14,64,55,0,14,62,60,52,57,0,14,10,16,1666,363,1128,296,0,14,422,205,0,14,0,14,706,231,0,14,538,200,0,14,60,61,68,109,0,14,410,176,0,14
1400000US36081044301,"Census Tract 443.01, Queens County, New York",Queens,4217,1031,1772,569,1541,543,199,146,91,113,13,21,93,81,2,3,32,57,32,57,0,14,0,14,2445,668,1135,383,48,50,192,109,111,137,0,14,784,373,0,14,1310,640,0,14,133,125,0,14,0,14,1177,627,0,14
1400000US36081044302,"Census Tract 443.02, Queens County, New York",Queens,4864,836,1877,414,1467,378,226,183,0,14,35,51,156,137,35,38,184,105,20,30,0,14,164,101,2987,658,1297,247,37,44,770,205,35,60,15,23,440,172,0,14,1690,620,0,14,674,195,46,56,0,14,970,589,0,14
1400000US36081044400,"Census Tract 444, Queens County, New York",Queens,4178,853,1935,346,1607,339,225,128,36,43,0,14,182,119,7,17,103,96,10,19,25,40,68,92,2243,765,1431,572,11,17,658,553,14,23,0,14,748,297,0,14,812,310,0,14,242,206,0,14,0,14,532,249,38,18
1400000US36081044601,"Census Tract 446.01, Queens County, New York",Queens,3779,389,1704,365,1536,372,114,69,11,33,8,22,77,51,18,29,54,43,13,21,0,14,41,38,2075,387,1074,329,17,29,503,286,20,32,0,14,534,195,0,14,1001,302,10,36,157,107,55,69,0,14,779,266,0,14
1400000US36081044602,"Census Tract 446.02, Queens County, New York",Queens,4774,790,2006,450,1743,403,208,141,108,87,0,14,100,84,0,14,55,44,16,31,0,14,39,41,2768,593,1618,385,48,71,845,265,64,62,0,14,661,272,0,14,1150,488,0,14,524,371,27,37,0,14,599,260,0,14
1400000US36081044800,"Census Tract 448, Queens County, New York",Queens,2871,536,1277,307,1141,299,77,41,18,27,0,14,59,36,0,14,59,40,0,14,0,14,59,40,1594,378,780,189,40,44,435,154,25,27,10,17,270,133,0,14,814,326,0,14,476,287,4,6,0,14,327,169,7,11
1400000US36081045000,"Census Tract 450, Queens County, New York",Queens,2088,507,881,241,708,187,50,43,30,38,2,6,0,14,18,20,123,174,0,14,0,14,123,174,1207,402,889,427,29,25,790,433,6,13,0,14,64,51,0,14,318,151,18,28,209,124,8,12,0,14,83,95,0,14
1400000US36081045200,"Census Tract 452, Queens County, New York",Queens,911,284,427,178,355,167,38,29,8,14,0,14,30,27,0,14,34,23,27,21,0,14,7,15,484,187,424,165,17,15,319,167,16,20,0,14,72,28,0,14,60,44,0,14,41,36,0,14,0,14,19,22,0,14
1400000US36081045400,"Census Tract 454, Queens County, New York",Queens,4950,1077,1750,787,1684,773,28,40,0,14,0,14,28,40,0,14,38,48,10,17,0,14,28,46,3200,673,1803,538,41,53,1142,301,24,39,0,14,596,465,0,14,1397,408,0,14,1110,429,0,14,0,14,287,143,0,14
1400000US36081045500,"Census Tract 455, Queens County, New York",Queens,12747,1637,5930,1106,5319,1174,573,387,119,180,8,13,446,352,0,21,38,58,38,58,0,21,0,21,6817,1387,3993,968,269,220,774,569,1274,700,0,21,1676,626,0,21,2824,1149,66,88,933,905,583,383,0,21,1242,691,0,21
1400000US36081045600,"Census Tract 456, Queens County, New York",Queens,1183,330,289,141,271,138,4,6,0,14,0,14,0,14,4,6,14,14,0,14,0,14,14,14,894,234,642,243,6,7,499,194,4,6,0,14,131,103,2,3,252,166,25,38,89,54,0,14,0,14,138,137,0,14
1400000US36081045700,"Census Tract 457, Queens County, New York",Queens,3185,596,1343,487,1207,468,121,131,38,47,22,32,4,7,57,106,15,23,0,14,0,14,15,23,1842,367,685,220,30,38,548,203,0,14,0,14,107,95,0,14,1157,391,0,14,403,249,0,14,0,14,754,333,0,14
1400000US36081045800,"Census Tract 458, Queens County, New York",Queens,2347,361,956,246,803,206,120,90,34,35,0,14,86,88,0,14,33,25,16,16,0,14,17,18,1391,250,911,187,20,29,677,198,13,20,0,14,201,136,0,14,480,225,32,34,353,206,0,14,0,14,95,82,0,14
1400000US36081045900,"Census Tract 459, Queens County, New York",Queens,3480,655,1210,238,1127,224,39,48,0,14,28,43,0,14,11,20,44,48,0,14,0,14,44,48,2270,514,940,282,0,14,625,230,1,17,0,14,314,175,0,14,1330,464,0,14,572,373,18,25,0,14,740,311,0,14
1400000US36081046000,"Census Tract 460, Queens County, New York",Queens,6027,892,2842,671,2600,691,51,49,0,19,0,19,51,49,0,19,191,103,0,19,0,19,191,103,3185,578,1586,339,9,14,765,255,21,36,0,19,791,257,0,19,1599,503,0,19,472,254,22,34,0,19,1105,506,0,19
1400000US36081046100,"Census Tract 461, Queens County, New York",Queens,2739,471,902,209,835,216,38,38,38,38,0,14,0,14,0,14,29,32,0,14,0,14,29,32,1837,388,664,177,53,72,429,143,0,14,0,14,182,72,0,14,1173,375,0,14,353,164,0,14,0,14,820,331,0,14
1400000US36081046200,"Census Tract 462, Queens County, New York",Queens,6102,1199,2412,660,2109,616,115,89,26,39,0,19,89,80,0,19,188,94,30,23,0,19,158,92,3690,750,2046,591,4,9,1316,498,46,56,0,19,680,319,0,19,1644,423,79,95,970,380,20,32,0,19,575,296,0,19
1400000US36081046300,"Census Tract 463, Queens County, New York",Queens,4020,555,1463,330,1440,332,23,38,0,14,0,14,23,38,0,14,0,14,0,14,0,14,0,14,2557,390,748,255,17,27,343,154,0,14,0,14,388,191,0,14,1809,339,0,14,421,228,70,86,0,14,1318,342,0,14
1400000US36081046400,"Census Tract 464, Queens County, New York",Queens,1998,347,1248,303,1069,321,130,80,40,36,22,29,42,58,26,37,49,37,3,6,0,14,46,35,750,195,606,181,89,70,252,125,7,12,0,14,258,103,0,14,144,56,0,14,30,32,23,26,0,14,91,49,0,14
1400000US36081046500,"Census Tract 465, Queens County, New York",Queens,4147,1156,1477,441,1169,609,220,229,196,229,0,14,0,14,24,27,88,130,65,128,0,14,23,30,2670,845,823,347,0,14,190,163,0,14,0,14,633,323,0,14,1847,653,43,58,37,52,0,14,0,14,1767,668,0,14
1400000US36081046600,"Census Tract 466, Queens County, New York",Queens,4066,803,1502,241,1343,245,130,104,0,14,15,23,41,34,74,84,29,32,0,14,0,14,29,32,2564,739,1551,404,60,61,987,388,8,13,0,14,496,210,0,14,1013,530,0,14,567,290,0,14,0,14,446,446,0,14
1400000US36081046700,"Census Tract 467, Queens County, New York",Queens,6774,1181,3090,737,2887,732,175,114,83,79,63,68,20,26,9,15,28,43,6,18,0,19,22,35,3684,775,1271,443,42,69,566,214,0,19,0,19,663,364,0,19,2413,694,38,60,513,199,0,19,0,19,1862,663,0,19
1400000US36081046800,"Census Tract 468, Queens County, New York",Queens,3763,710,1398,427,1246,425,49,40,0,14,26,33,9,14,14,21,103,84,6,9,0,14,97,83,2365,539,1641,453,0,14,798,254,129,213,0,14,714,414,0,14,724,293,0,14,354,184,66,76,0,14,304,160,0,14
1400000US36081046901,"Census Tract 469.01, Queens County, New York",Queens,4691,1065,1580,546,1428,543,101,77,26,28,0,14,0,14,75,71,51,41,16,23,0,14,35,39,3111,718,1404,614,0,14,1135,593,0,14,0,14,269,140,0,14,1707,441,0,14,793,346,0,14,0,14,914,385,0,14
1400000US36081046902,"Census Tract 469.02, Queens County, New York",Queens,3177,565,1046,399,867,406,179,115,98,91,41,48,19,31,21,29,0,14,0,14,0,14,0,14,2131,292,832,224,0,14,294,195,0,14,0,14,538,151,0,14,1299,340,21,32,198,104,0,14,0,14,1080,351,0,14
1400000US36081047000,"Census Tract 470, Queens County, New York",Queens,3187,587,1019,250,935,225,51,61,11,19,0,14,36,58,4,8,33,26,0,14,0,14,33,26,2168,447,1580,457,0,14,524,313,5,8,0,14,1051,338,0,14,588,202,0,14,150,69,5,10,0,14,433,208,0,14
1400000US36081047100,"Census Tract 471, Queens County, New York",Queens,4244,659,1209,296,1018,228,87,64,33,40,0,14,54,53,0,14,104,126,13,21,0,14,91,126,3035,590,1494,528,13,22,1245,494,11,17,0,14,225,125,0,14,1541,337,34,54,1034,372,0,14,0,14,473,264,0,14
1400000US36081047200,"Census Tract 472, Queens County, New York",Queens,3655,637,1646,410,1312,321,243,110,96,84,43,36,91,41,13,34,91,85,41,63,0,14,50,62,2009,523,1551,349,27,28,578,223,75,62,0,14,871,298,0,14,458,367,0,14,125,69,212,342,0,14,121,79,0,14
1400000US36081047300,"Census Tract 473, Queens County, New York",Queens,4242,558,1408,269,1213,265,121,84,53,60,13,22,42,59,13,21,74,80,17,26,0,14,57,75,2834,479,1600,308,15,22,1188,274,22,34,4,16,371,176,0,14,1234,328,0,14,938,315,0,14,0,14,296,217,0,14
1400000US36081047500,"Census Tract 475, Queens County, New York",Queens,5006,645,1439,240,1216,227,159,80,79,68,14,17,23,24,43,40,64,60,0,19,0,19,64,60,3567,602,1722,396,70,62,1169,361,13,22,0,19,470,222,0,19,1845,445,94,74,890,333,7,10,0,19,854,354,0,19
1400000US36081047600,"Census Tract 476, Queens County, New York",Queens,1604,384,999,330,920,334,66,52,48,50,11,11,5,8,2,4,13,15,7,11,0,14,6,9,605,191,537,152,101,67,300,151,0,14,0,14,136,78,0,14,68,58,7,10,22,21,0,14,0,14,39,54,0,14
1400000US36081047801,"Census Tract 478.01, Queens County, New York",Queens,4075,666,1732,425,1636,409,39,33,0,14,12,20,17,20,10,15,57,90,57,90,0,14,0,14,2343,591,1609,443,180,197,326,267,0,14,0,14,1091,370,12,19,734,419,40,64,54,83,0,14,0,14,640,412,0,14
