geoid,tract_name,borough,B15003_E001,B15003_M001,B15003_E002,B15003_M002,B15003_E003,B15003_M003,B15003_E004,B15003_M004,B15003_E005,B15003_M005,B15003_E006,B15003_M006,B15003_E007,B15003_M007,B15003_E008,B15003_M008,B15003_E009,B15003_M009,B15003_E010,B15003_M010,B15003_E011,B15003_M011,B15003_E012,B15003_M012,B15003_E013,B15003_M013,B15003_E014,B15003_M014,B15003_E015,B15003_M015,B15003_E016,B15003_M016,B15003_E017,B15003_M017,B15003_E018,B15003_M018,B15003_E019,B15003_M019,B15003_E020,B15003_M020,B15003_E021,B15003_M021,B15003_E022,B15003_M022,B15003_E023,B15003_M023,B15003_E024,B15003_M024,B15003_E025,B15003_M025
1400000US36081070700,"Census Tract 707, Queens County, New York",Queens,1842,218,22,22,0,14,0,14,0,14,0,14,0,14,5,8,0,14,0,14,9,14,32,37,0,14,0,14,17,18,30,24,171,68,17,18,55,37,97,46,161,95,564,96,461,115,149,141,52,55
1400000US36081070900,"Census Tract 709, Queens County, New York",Queens,1961,268,93,120,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,10,18,0,14,10,18,0,14,40,33,146,76,19,22,22,25,62,42,24,39,838,209,501,133,76,58,120,94
1400000US36081071100,"Census Tract 711, Queens County, New York",Queens,4725,482,8,14,0,19,0,19,0,19,8,17,0,19,0,19,0,19,0,19,13,23,29,37,26,42,37,40,0,19,50,51,482,228,0,19,304,227,149,89,210,106,1682,448,1328,341,118,71,281,153
1400000US36081071303,"Census Tract 713.03, Queens County, New York",Queens,4428,699,40,47,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,136,118,454,227,0,19,94,74,550,218,234,194,1944,568,518,160,269,157,189,154
1400000US36081071304,"Census Tract 713.04, Queens County, New York",Queens,5461,558,41,45,0,19,0,19,0,19,27,43,0,19,0,19,4,7,0,19,0,19,0,19,45,71,36,56,0,19,1,3,973,249,41,66,265,216,374,202,163,148,2149,502,1026,354,199,119,117,86
1400000US36081071305,"Census Tract 713.05, Queens County, New York",Queens,4095,529,40,45,0,19,0,19,34,54,0,19,0,19,0,19,38,61,45,73,0,19,0,19,44,71,16,27,0,19,24,32,438,214,0,19,279,241,277,165,293,154,1266,316,1021,282,229,169,51,53
1400000US36081071306,"Census Tract 713.06, Queens County, New York",Queens,5325,734,185,218,0,19,0,19,0,19,0,19,0,19,0,19,0,19,167,208,0,19,0,19,0,19,77,82,18,30,60,60,795,296,72,72,184,142,355,175,410,223,1667,630,1066,337,241,249,28,32
1400000US36081071600,"Census Tract 716, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081071701,"Census Tract 717.01, Queens County, New York",Queens,3816,509,355,190,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,15,23,132,159,0,14,66,53,565,201,23,36,73,61,310,131,186,146,1103,328,740,395,57,50,191,155
1400000US36081071702,"Census Tract 717.02, Queens County, New York",Queens,3486,386,166,116,0,14,0,14,0,14,0,14,18,28,29,46,45,55,0,14,0,14,24,38,0,14,37,35,8,11,151,111,485,209,34,34,141,111,179,121,218,98,1198,328,492,166,169,77,92,79
1400000US36081071900,"Census Tract 719, Queens County, New York",Queens,2170,267,31,28,0,14,0,14,0,14,0,14,0,14,0,14,0,14,33,55,0,14,24,25,0,14,87,89,0,14,14,12,593,209,90,56,192,127,142,83,105,58,517,164,298,126,31,29,13,15
1400000US36081072100,"Census Tract 721, Queens County, New York",Queens,4004,660,80,127,0,19,15,26,0,19,0,19,0,19,36,42,0,19,7,9,9,17,0,19,46,70,113,103,21,34,105,104,708,295,42,49,332,187,171,126,390,219,969,240,867,509,41,52,52,52
1400000US36081072300,"Census Tract 723, Queens County, New York",Queens,1737,293,0,14,0,14,0,14,0,14,0,14,0,14,0,14,6,9,0,14,0,14,9,12,0,14,0,14,21,31,42,64,204,90,24,23,39,25,98,53,62,39,522,185,368,82,184,66,158,110
1400000US36081072900,"Census Tract 729, Queens County, New York",Queens,1005,207,6,9,0,14,0,14,0,14,0,14,0,14,4,8,5,8,10,15,5,7,19,19,0,14,0,14,0,14,7,10,207,84,27,22,8,11,15,16,157,147,284,90,196,61,24,24,31,26
1400000US36081073100,"Census Tract 731, Queens County, New York",Queens,1209,196,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,11,0,14,0,14,0,14,16,16,16,12,193,91,0,14,55,44,80,43,5,8,501,112,207,63,103,44,26,23
1400000US36081073700,"Census Tract 737, Queens County, New York",Queens,1808,252,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,26,28,0,14,126,81,42,40,51,39,146,92,142,165,605,164,489,155,156,76,25,24
1400000US36081073900,"Census Tract 739, Queens County, New York",Queens,4384,537,0,19,0,19,0,19,18,30,0,19,0,19,0,19,0,19,0,19,0,19,31,34,6,16,6,13,14,32,0,19,339,133,41,51,187,142,355,238,100,77,1720,401,1055,304,387,195,125,77
1400000US36081074100,"Census Tract 741, Queens County, New York",Queens,2489,324,208,140,0,14,0,14,0,14,0,14,0,14,0,14,0,14,21,34,0,14,0,14,0,14,18,30,0,14,4,7,294,133,113,99,63,44,339,198,128,73,605,165,546,179,73,59,77,48
1400000US36081074300,"Census Tract 743, Queens County, New York",Queens,3169,717,183,180,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,5,30,43,0,14,12,18,9,15,12,18,156,92,667,287,89,52,58,48,160,91,232,138,1174,357,290,101,24,23,71,44
1400000US36081074500,"Census Tract 745, Queens County, New York",Queens,3162,534,199,132,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,29,31,30,48,13,19,48,62,40,52,38,36,630,258,257,205,96,85,321,183,146,79,936,339,366,205,13,22,0,14
1400000US36081074700,"Census Tract 747, Queens County, New York",Queens,2956,491,339,363,0,14,0,14,0,14,0,14,0,14,0,14,12,19,0,14,15,26,30,46,20,31,37,36,0,14,109,72,424,190,100,84,125,90,136,120,150,112,788,199,402,155,228,152,41,39
1400000US36081074900,"Census Tract 749, Queens County, New York",Queens,1093,143,21,24,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,6,0,14,0,14,98,51,18,21,111,66,3,7,35,29,372,147,281,92,99,59,53,32
1400000US36081075701,"Census Tract 757.01, Queens County, New York",Queens,4056,420,28,45,0,19,0,19,0,19,0,19,0,19,0,19,0,19,48,77,49,74,90,123,31,47,0,19,0,19,116,144,335,189,64,69,61,77,545,197,260,123,838,216,873,217,418,251,300,313
1400000US36081075702,"Census Tract 757.02, Queens County, New York",Queens,4298,920,31,55,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,29,42,20,30,6,13,199,148,70,89,532,263,15,29,431,163,372,237,234,141,1350,659,735,247,196,127,78,51
1400000US36081076901,"Census Tract 769.01, Queens County, New York",Queens,4043,491,23,37,0,19,0,19,0,19,0,19,29,49,0,19,0,19,0,19,0,19,17,29,0,19,0,19,18,30,0,19,555,257,64,60,90,64,461,193,483,292,1237,309,732,301,130,87,204,134
1400000US36081076902,"Census Tract 769.02, Queens County, New York",Queens,1083,209,5,8,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,5,8,83,58,32,28,8,11,76,43,38,32,523,198,259,103,34,27,20,19
1400000US36081077300,"Census Tract 773, Queens County, New York",Queens,1788,230,25,28,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,43,51,102,71,12,19,58,42,168,79,95,62,823,193,387,117,35,33,40,36
1400000US36081077500,"Census Tract 775, Queens County, New York",Queens,1740,328,47,41,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,18,0,14,26,24,28,14,0,14,196,119,62,69,159,99,87,76,185,119,407,155,259,92,245,146,27,25
1400000US36081077902,"Census Tract 779.02, Queens County, New York",Queens,3393,561,31,41,0,19,0,19,0,19,0,19,0,19,0,19,45,69,0,19,35,46,13,19,16,25,0,19,27,31,34,31,538,283,0,19,94,73,79,66,186,92,1310,462,691,181,130,78,164,69
1400000US36081077903,"Census Tract 779.03, Queens County, New York",Queens,2325,499,28,34,0,14,0,14,0,14,0,14,0,14,0,14,33,34,0,14,0,14,42,47,10,15,10,16,18,20,61,48,345,169,169,113,62,38,268,191,317,257,580,224,328,165,28,31,26,32
1400000US36081077904,"Census Tract 779.04, Queens County, New York",Queens,3583,716,131,106,0,19,26,43,0,19,3,5,10,16,18,28,0,19,12,20,25,33,36,53,179,227,29,39,0,19,66,55,556,289,171,136,135,110,39,43,335,205,958,317,488,252,80,61,286,45
1400000US36081077905,"Census Tract 779.05, Queens County, New York",Queens,2513,574,54,45,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,13,21,0,14,13,20,25,28,254,90,88,106,44,38,197,103,214,170,960,286,492,256,55,50,104,67
1400000US36081077906,"Census Tract 779.06, Queens County, New York",Queens,2657,340,196,115,0,14,0,14,0,14,0,14,17,29,0,14,0,14,24,35,0,14,0,14,1,3,0,14,17,28,49,42,514,274,56,45,90,90,156,106,122,59,637,174,550,176,209,157,19,28
1400000US36081077907,"Census Tract 779.07, Queens County, New York",Queens,2061,457,40,45,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,135,200,137,190,18,22,0,14,17,26,26,29,346,101,46,57,178,74,151,83,196,65,463,144,260,95,33,32,15,22
1400000US36081077908,"Census Tract 779.08, Queens County, New York",Queens,1924,261,48,45,0,14,0,14,0,14,0,14,0,14,0,14,33,45,0,14,12,20,52,61,20,37,10,16,19,34,30,35,393,176,46,40,124,89,135,92,263,150,537,178,105,77,79,60,18,24
1400000US36081078800,"Census Tract 788, Queens County, New York",Queens,1441,347,7,10,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,17,27,73,57,0,14,16,26,33,35,66,44,310,88,160,82,49,52,245,270,157,85,170,86,83,56,0,14,55,85
1400000US36081079000,"Census Tract 790, Queens County, New York",Queens,2131,344,72,43,0,14,0,14,0,14,0,14,0,14,0,14,11,14,18,29,5,7,33,42,36,42,56,80,76,72,51,39,422,248,245,145,50,34,223,114,231,109,327,97,241,76,34,32,0,14
1400000US36081079200,"Census Tract 792, Queens County, New York",Queens,1872,293,53,42,0,14,0,14,0,14,0,14,15,30,16,25,0,14,21,25,0,14,17,27,0,14,0,14,48,66,84,62,500,141,186,151,144,70,229,101,134,76,236,121,122,62,54,56,13,14
1400000US36081079300,"Census Tract 793, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081079701,"Census Tract 797.01, Queens County, New York",Queens,5411,1021,273,180,0,19,0,19,0,19,0,19,15,24,0,19,43,64,49,54,0,19,0,19,610,841,32,48,1,2,336,255,1355,433,127,141,93,93,213,140,379,192,1144,460,623,243,45,50,73,84
1400000US36081079702,"Census Tract 797.02, Queens County, New York",Queens,2726,425,124,78,0,14,0,14,0,14,0,14,2,4,37,57,31,35,94,102,20,31,135,127,303,165,46,52,0,14,250,139,669,332,44,41,91,65,149,114,229,135,327,179,76,64,31,36,68,53
1400000US36081079900,"Census Tract 799, Queens County, New York",Queens,2017,405,319,192,0,14,0,14,0,14,0,14,0,14,18,30,9,14,70,91,1,3,0,14,132,114,40,61,25,42,102,60,257,177,0,14,114,85,195,93,215,105,412,291,90,74,9,15,9,18
1400000US36081080301,"Census Tract 803.01, Queens County, New York",Queens,2668,641,205,126,0,14,0,14,0,14,0,14,0,14,36,57,45,67,66,80,71,85,148,133,199,143,44,71,12,19,180,110,686,344,68,71,110,88,118,60,291,191,196,116,170,152,0,14,23,30
1400000US36081080302,"Census Tract 803.02, Queens County, New York",Queens,2747,701,226,131,1,4,0,14,0,14,0,14,58,55,0,14,8,18,127,102,29,35,34,40,66,76,58,42,0,14,210,158,414,174,19,24,64,62,252,150,108,74,655,388,382,303,3,10,33,38
1400000US36081080900,"Census Tract 809, Queens County, New York",Queens,4572,657,196,129,0,19,0,19,0,19,0,19,0,19,0,19,0,19,28,45,0,19,17,29,45,35,100,126,0,19,406,331,641,409,116,89,232,127,493,202,398,210,991,398,705,324,168,123,36,42
1400000US36081081400,"Census Tract 814, Queens County, New York",Queens,2821,555,119,113,0,14,0,14,0,14,0,14,0,14,0,14,69,73,16,24,29,45,0,14,0,14,62,58,0,14,115,78,830,242,244,143,170,104,378,237,156,108,492,207,125,86,16,20,0,14
1400000US36081081800,"Census Tract 818, Queens County, New York",Queens,2771,484,159,124,0,14,0,14,44,2,0,14,0,14,0,14,0,14,60,55,0,14,64,62,26,43,31,53,34,37,155,102,566,218,239,120,55,39,277,191,237,101,527,149,269,175,0,14,28,46
1400000US36081083700,"Census Tract 837, Queens County, New York",Queens,4103,573,333,180,0,19,0,19,0,19,14,20,18,20,0,19,17,19,127,132,20,23,84,75,8,13,6,10,9,13,330,192,1463,379,46,36,136,85,151,81,236,159,776,211,246,139,30,33,53,45
1400000US36081083800,"Census Tract 838, Queens County, New York",Queens,4009,597,202,109,0,19,0,19,0,19,0,19,0,19,0,19,0,19,120,94,6,11,163,99,74,58,11,17,58,69,143,87,1060,333,122,88,260,124,357,168,521,316,669,184,237,132,1,2,5,7
1400000US36081084000,"Census Tract 840, Queens County, New York",Queens,5313,719,249,163,0,19,64,102,0,19,0,19,0,19,0,19,130,140,66,73,35,51,62,74,0,19,74,98,14,30,278,209,1511,473,215,137,224,136,633,204,655,270,886,292,205,158,0,19,12,19
1400000US36081084500,"Census Tract 845, Queens County, New York",Queens,3904,587,278,172,0,14,0,14,68,113,0,14,0,14,56,85,0,14,195,157,35,58,39,45,236,170,92,103,0,14,142,122,900,383,149,141,103,112,289,170,393,257,777,352,89,72,23,37,40,44
1400000US36081084601,"Census Tract 846.01, Queens County, New York",Queens,2019,258,43,30,0,14,0,14,0,14,0,14,43,58,6,11,8,11,72,55,1,5,14,21,40,45,4,9,56,57,58,68,446,164,79,54,94,53,191,88,207,97,388,142,202,115,58,65,9,11
1400000US36081084602,"Census Tract 846.02, Queens County, New York",Queens,1064,399,18,27,0,14,0,14,0,14,0,14,8,11,0,14,16,27,52,81,0,14,0,14,14,35,12,24,0,14,48,47,402,254,111,88,88,56,124,92,58,97,40,32,64,57,9,14,0,14
1400000US36081084901,"Census Tract 849.01, Queens County, New York",Queens,2529,607,171,130,0,14,0,14,0,14,0,14,0,14,0,14,33,49,47,55,0,14,14,24,410,291,20,31,36,41,47,42,884,383,44,43,38,60,226,173,61,53,378,150,115,82,5,8,0,14
1400000US36081084902,"Census Tract 849.02, Queens County, New York",Queens,3240,669,157,108,0,14,0,14,0,14,1,2,40,48,0,14,67,67,107,101,32,37,144,112,53,59,17,28,0,14,325,170,1107,643,220,125,96,130,371,143,71,50,273,142,77,51,69,69,13,20
1400000US36081085300,"Census Tract 853, Queens County, New York",Queens,4070,566,394,215,0,14,0,14,0,14,82,130,0,14,0,14,32,52,22,35,324,426,0,14,131,121,19,31,20,34,220,139,1291,486,27,42,124,100,123,89,268,200,561,220,247,191,24,37,161,140
1400000US36081085500,"Census Tract 855, Queens County, New York",Queens,4687,797,843,591,0,19,0,19,0,19,0,19,0,19,20,45,0,19,100,98,46,53,17,29,81,82,28,48,51,59,227,143,1233,385,36,41,144,113,620,364,215,150,579,188,176,107,159,142,112,178
1400000US36081085700,"Census Tract 857, Queens County, New York",Queens,4555,699,686,329,0,19,0,19,49,72,77,112,0,19,0,19,49,47,69,74,6,29,126,92,149,123,13,13,72,67,245,146,864,343,83,101,147,137,479,196,253,153,727,243,342,234,101,88,18,27
1400000US36081085900,"Census Tract 859, Queens County, New York",Queens,4610,709,380,218,0,19,0,19,53,77,0,19,0,19,0,19,0,19,90,85,0,19,36,61,267,194,0,19,67,75,304,159,1355,603,41,57,102,108,218,119,242,177,764,250,530,328,126,123,35,58
1400000US36081086100,"Census Tract 861, Queens County, New York",Queens,1654,367,285,297,0,14,0,14,0,14,5,8,0,14,0,14,0,14,20,17,53,56,54,80,62,68,1,2,15,15,77,46,440,130,30,30,54,39,99,57,106,54,173,66,121,59,37,29,22,24
1400000US36081086300,"Census Tract 863, Queens County, New York",Queens,5930,1083,992,509,66,116,0,19,0,19,0,19,156,148,0,19,53,60,29,27,0,19,0,19,157,199,122,147,39,80,681,415,1331,400,215,162,79,78,440,309,157,90,964,398,299,142,115,100,35,35
1400000US36081086400,"Census Tract 864, Queens County, New York",Queens,2021,260,61,48,0,14,16,23,0,14,0,14,0,14,0,14,0,14,29,40,0,14,46,40,39,41,37,34,26,29,87,61,541,138,139,113,25,29,240,91,323,121,245,96,167,68,0,14,0,14
1400000US36081086500,"Census Tract 865, Queens County, New York",Queens,4234,569,344,333,0,14,0,14,0,14,0,14,0,14,21,33,0,14,156,140,0,14,39,47,155,189,0,14,45,32,24,31,1476,402,23,37,51,58,375,185,187,159,955,324,173,144,150,155,60,93
1400000US36081086900,"Census Tract 869, Queens County, New York",Queens,1651,322,89,58,0,14,0,14,7,10,0,14,2,3,0,14,0,14,66,45,0,14,16,18,17,16,147,212,0,14,51,34,285,102,0,14,28,43,225,155,28,26,462,140,97,59,40,36,91,84
1400000US36081087100,"Census Tract 871, Queens County, New York",Queens,4366,400,219,124,0,19,0,19,16,24,0,19,0,19,0,19,82,133,71,77,0,19,82,97,56,53,32,41,0,19,135,113,792,333,78,100,154,97,279,204,208,114,1161,330,652,246,222,192,127,123
1400000US36081088400,"Census Tract 884, Queens County, New York",Queens,6737,940,144,118,0,19,0,19,0,19,0,19,60,97,29,46,308,295,36,65,0,19,29,34,0,19,120,122,45,50,133,168,1945,481,315,176,330,183,923,546,486,192,1166,380,482,353,58,49,128,162
1400000US36081088902,"Census Tract 889.02, Queens County, New York",Queens,5292,742,711,255,0,19,0,19,0,19,0,19,28,45,187,196,68,97,46,60,7,13,25,42,156,141,146,160,172,139,93,77,801,330,300,215,227,191,135,102,339,160,1106,364,612,309,63,71,70,74
1400000US36081088903,"Census Tract 889.03, Queens County, New York",Queens,4034,684,588,312,0,14,0,14,0,14,0,14,26,35,3,8,0,14,64,56,9,15,88,85,22,24,20,16,6,14,235,80,843,476,141,99,129,73,333,179,699,457,558,192,223,123,41,36,6,14
1400000US36081089201,"Census Tract 892.01, Queens County, New York",Queens,6246,822,182,118,0,19,0,19,0,19,0,19,35,58,0,19,129,112,66,79,0,19,20,33,16,39,43,53,88,81,194,150,1392,429,142,129,323,174,512,233,803,482,1311,359,749,309,204,120,37,41
1400000US36081089202,"Census Tract 892.02, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081090700,"Census Tract 907, Queens County, New York",Queens,1111,200,164,162,0,14,0,14,0,14,0,14,9,15,9,13,0,14,11,16,0,14,0,14,0,14,38,36,28,42,23,19,302,158,26,21,42,37,106,54,95,55,125,52,36,31,88,105,9,13
1400000US36081091602,"Census Tract 916.02, Queens County, New York",Queens,11,16,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,6,8,5,7,0,14,0,14
1400000US36081091603,"Census Tract 916.03, Queens County, New York",Queens,3317,631,8,14,0,14,0,14,0,14,0,14,0,14,0,14,10,15,11,17,0,14,0,14,22,24,22,28,41,40,61,96,316,93,14,21,140,72,517,247,383,229,986,296,651,149,98,74,37,39
1400000US36081091604,"Census Tract 916.04, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081091800,"Census Tract 918, Queens County, New York",Queens,8,12,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,6,0,14,0,14,0,14,4,6,0,14,0,14,0,14
1400000US36081091900,"Census Tract 919, Queens County, New York",Queens,3951,781,260,137,14,21,10,18,0,19,12,18,7,13,288,448,14,35,40,60,13,21,101,53,8,16,39,33,16,14,152,104,947,218,98,66,197,127,551,221,311,222,555,198,284,107,34,33,0,19
1400000US36081092200,"Census Tract 922, Queens County, New York",Queens,1538,165,8,12,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3,5,0,14,0,14,0,14,167,115,6,11,92,73,163,61,40,32,425,100,432,100,153,70,49,39
1400000US36081092500,"Census Tract 925, Queens County, New York",Queens,2462,385,66,66,0,14,0,14,0,14,0,14,56,61,1,2,0,14,97,90,3,5,23,30,58,82,91,79,18,31,129,120,595,235,199,143,27,31,291,193,284,197,323,146,176,99,0,14,25,39
1400000US36081092800,"Census Tract 928, Queens County, New York",Queens,2407,429,65,50,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,94,93,0,14,0,14,0,14,42,45,311,221,34,58,16,21,212,93,133,92,716,204,627,226,140,71,17,25
1400000US36081092900,"Census Tract 929, Queens County, New York",Queens,5118,908,348,350,0,19,0,19,45,75,0,19,0,19,21,33,111,116,260,242,100,122,180,143,98,118,0,19,50,62,176,206,1006,313,158,122,171,112,745,382,288,163,986,330,257,166,45,76,73,94
1400000US36081093401,"Census Tract 934.01, Queens County, New York",Queens,2976,538,53,70,20,35,0,14,0,14,0,14,0,14,0,14,0,14,66,93,28,38,6,1,0,14,0,14,8,13,20,28,528,266,155,102,159,75,413,170,188,107,591,150,597,268,96,72,48,52
1400000US36081093402,"Census Tract 934.02, Queens County, New York",Queens,2978,436,36,72,0,14,18,29,0,14,0,14,0,14,8,35,0,14,31,35,0,14,0,14,25,42,11,16,7,25,0,14,822,358,88,57,101,79,203,90,143,117,786,195,546,169,113,82,40,45
1400000US36081093800,"Census Tract 938, Queens County, New York",Queens,3953,527,133,163,0,19,0,19,0,19,3,8,3,9,0,19,0,19,7,13,75,101,49,36,14,13,71,68,71,84,126,82,835,310,219,143,158,97,709,308,263,138,695,282,490,251,32,37,0,19
1400000US36081093900,"Census Tract 939, Queens County, New York",Queens,3737,629,323,147,0,19,0,19,0,19,0,19,0,19,0,19,0,19,126,159,0,19,0,19,19,31,37,56,0,19,22,35,1072,355,82,49,99,102,224,152,337,189,918,230,368,221,48,79,62,58
1400000US36081094201,"Census Tract 942.01, Queens County, New York",Queens,2497,375,105,73,0,14,0,14,0,14,0,14,0,14,0,14,0,14,55,59,0,14,12,13,43,55,94,111,27,36,14,22,363,123,147,94,101,70,325,119,22,25,813,229,224,94,73,72,79,101
1400000US36081094202,"Census Tract 942.02, Queens County, New York",Queens,3463,385,90,70,0,19,0,19,0,19,0,19,0,19,0,19,0,19,145,158,19,32,15,23,25,36,58,69,121,101,189,180,658,252,226,123,334,137,275,116,288,126,663,191,291,109,7,13,59,54
1400000US36081094203,"Census Tract 942.03, Queens County, New York",Queens,4445,609,133,131,0,19,0,19,0,19,0,19,23,37,82,136,0,19,0,19,68,107,52,81,18,30,0,19,45,54,149,115,974,274,133,103,367,177,388,184,439,226,812,239,527,452,61,75,174,200
1400000US36081094500,"Census Tract 945, Queens County, New York",Queens,3079,477,401,364,0,14,0,14,0,14,37,52,0,14,13,19,0,14,129,150,13,22,88,80,48,50,65,60,43,43,84,65,483,165,39,40,33,32,336,168,226,101,681,185,330,145,30,27,0,14
1400000US36081094700,"Census Tract 947, Queens County, New York",Queens,1876,243,113,57,0,14,1,3,0,14,0,14,29,30,0,14,54,45,157,106,25,40,8,12,30,28,58,55,9,13,51,30,537,171,100,51,98,69,129,99,76,42,259,85,131,64,0,14,11,16
1400000US36081095400,"Census Tract 954, Queens County, New York",Queens,4325,627,46,64,0,19,0,19,0,19,0,19,0,19,24,42,0,19,20,26,62,29,80,66,56,28,6,10,79,94,45,55,1327,485,176,129,100,85,573,208,480,241,775,389,363,149,45,55,68,55
1400000US36081096400,"Census Tract 964, Queens County, New York",Queens,4688,564,108,109,61,88,0,19,0,19,0,19,0,19,0,19,0,19,34,59,0,19,73,36,242,112,30,40,42,22,191,135,1152,339,52,75,546,240,263,149,410,262,819,286,508,249,157,135,0,19
1400000US36081097202,"Census Tract 972.02, Queens County, New York",Queens,1737,257,159,122,40,43,22,34,0,14,0,14,0,14,0,14,0,14,0,14,14,22,0,14,24,35,26,28,26,39,62,60,567,182,181,110,63,59,292,174,122,108,51,56,88,75,0,14,0,14
1400000US36081097204,"Census Tract 972.04, Queens County, New York",Queens,2958,364,56,50,0,14,0,14,14,21,16,23,44,63,6,12,42,36,14,19,57,72,84,82,35,44,53,49,125,97,144,98,802,299,110,92,224,97,345,131,198,105,423,129,158,88,8,17,0,14
1400000US36081097205,"Census Tract 972.05, Queens County, New York",Queens,1828,180,24,31,0,14,0,14,0,14,0,14,17,26,33,60,15,28,11,20,0,14,16,23,41,66,48,79,42,47,104,76,666,161,128,87,135,90,276,177,105,76,59,52,97,67,11,18,0,14
1400000US36081097206,"Census Tract 972.06, Queens County, New York",Queens,1969,518,9,19,0,14,0,14,0,14,0,14,0,14,0,14,0,14,10,18,0,14,69,104,0,14,0,14,58,63,157,135,1031,541,196,159,23,34,317,176,39,45,34,43,26,42,0,14,0,14
1400000US36081097207,"Census Tract 972.07, Queens County, New York",Queens,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36081097300,"Census Tract 973, Queens County, New York",Queens,1645,273,83,50,0,14,0,14,0,14,0,14,0,14,7,11,81,100,0,14,0,14,83,89,29,44,4,7,7,11,53,43,387,124,88,64,54,31,223,95,66,29,229,80,183,101,39,31,29,43
