geoid,tract_name,borough,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US36061011900,"Census Tract 119, New York County, New York",Manhattan,1352,168,1021,151,355,115,582,161,10,16,26,28,0,14,0,14,48,45,22,48,26,36,331,159,22,30,0,14,0,14,0,14,0,14,146,119,163,92,157,92,6,9
1400000US36061012000,"Census Tract 120, New York County, New York",Manhattan,3489,653,3314,661,2640,648,90,4,0,14,380,317,0,14,13,21,191,112,65,54,126,95,175,141,33,31,0,14,0,14,0,14,0,14,107,94,35,53,35,53,0,14
1400000US36061012101,"Census Tract 121.01, New York County, New York",Manhattan,3217,698,2724,734,2008,741,269,115,0,14,203,118,0,14,1,2,243,172,39,81,204,163,493,268,54,78,0,14,0,14,0,14,0,14,87,83,352,225,261,182,91,78
1400000US36061012102,"Census Tract 121.02, New York County, New York",Manhattan,5029,834,3598,448,2934,459,101,100,0,19,248,149,0,19,20,35,295,159,111,103,184,133,1431,657,119,86,28,54,0,19,0,19,0,19,679,650,605,324,605,324,0,19
1400000US36061012200,"Census Tract 122, New York County, New York",Manhattan,3103,797,2996,799,2746,773,0,14,0,14,200,122,0,14,0,14,50,48,33,38,17,29,107,104,0,14,0,14,0,14,0,14,0,14,33,62,74,82,74,82,0,14
1400000US36061012400,"Census Tract 124, New York County, New York",Manhattan,8984,1241,8247,1239,6046,921,245,145,0,19,1578,685,0,19,154,153,224,170,0,19,224,170,737,280,304,196,0,19,0,19,0,19,0,19,310,347,123,125,123,125,0,19
1400000US36061012500,"Census Tract 125, New York County, New York",Manhattan,2704,387,2457,416,992,202,301,185,0,14,849,269,0,14,2,3,313,338,0,14,313,338,247,167,10,13,0,14,0,14,0,14,0,14,123,108,114,118,114,118,0,14
1400000US36061012601,"Census Tract 126.01, New York County, New York",Manhattan,7014,1565,6377,1643,5272,1529,0,19,0,19,849,460,0,19,0,19,256,249,0,19,256,249,637,552,48,79,0,19,0,19,0,19,0,19,547,579,42,69,42,69,0,19
1400000US36061012602,"Census Tract 126.02, New York County, New York",Manhattan,4980,986,4798,1016,4330,997,4,7,0,14,117,133,0,14,0,14,347,251,252,231,95,96,182,126,1,3,0,14,0,14,0,14,0,14,22,28,159,122,128,116,31,38
1400000US36061012700,"Census Tract 127, New York County, New York",Manhattan,6307,844,5431,702,4001,598,91,88,0,19,525,243,109,174,0,19,705,454,0,19,705,454,876,565,148,170,0,19,0,19,0,19,0,19,70,85,658,531,579,534,79,123
1400000US36061012800,"Census Tract 128, New York County, New York",Manhattan,5163,791,4743,744,4307,694,2,4,0,19,328,259,2,4,31,51,73,97,69,97,4,7,420,294,169,222,0,19,0,19,0,19,0,19,109,111,142,130,142,130,0,19
1400000US36061012901,"Census Tract 129.01, New York County, New York",Manhattan,6806,979,5822,945,3308,598,269,144,0,19,1732,493,8,15,34,55,471,367,31,51,440,367,984,469,178,174,16,31,0,19,0,19,0,19,469,347,321,292,321,292,0,19
1400000US36061012902,"Census Tract 129.02, New York County, New York",Manhattan,2594,471,1987,465,851,277,335,161,13,20,401,194,0,14,70,72,317,258,271,252,46,47,607,205,0,14,13,28,0,14,0,14,0,14,447,208,147,97,112,78,35,41
1400000US36061013000,"Census Tract 130, New York County, New York",Manhattan,3336,684,2934,602,2379,522,16,19,0,14,459,245,0,14,0,14,80,90,0,14,80,90,402,271,121,127,0,14,0,14,0,14,0,14,56,75,225,206,225,206,0,14
1400000US36061013100,"Census Tract 131, New York County, New York",Manhattan,3485,384,2924,376,1464,296,332,188,0,14,849,227,0,14,7,10,272,142,90,116,182,107,561,243,196,164,0,14,4,6,0,14,0,14,129,125,232,160,145,112,87,79
1400000US36061013201,"Census Tract 132.01, New York County, New York",Manhattan,2364,514,2222,505,1787,518,61,62,0,14,270,147,0,14,7,13,97,112,42,47,55,106,142,116,64,62,0,14,0,14,0,14,0,14,20,24,58,58,46,55,12,19
1400000US36061013202,"Census Tract 132.02, New York County, New York",Manhattan,3616,725,3292,691,2802,665,135,114,0,14,211,121,0,14,0,14,144,125,54,88,90,80,324,217,51,82,0,14,0,14,0,14,0,14,40,51,233,189,111,129,122,147
1400000US36061013203,"Census Tract 132.03, New York County, New York",Manhattan,4276,1102,4082,1144,3240,1230,264,356,0,14,553,222,0,14,0,14,25,49,0,14,25,49,194,155,77,82,0,14,0,14,0,14,0,14,45,70,72,120,72,120,0,14
1400000US36061013300,"Census Tract 133, New York County, New York",Manhattan,6146,776,5147,810,3366,675,168,131,0,19,1391,543,0,19,36,60,186,150,24,40,162,141,999,527,97,154,6,12,192,278,0,19,0,19,291,225,413,255,335,216,78,91
1400000US36061013400,"Census Tract 134, New York County, New York",Manhattan,10475,1409,9651,1546,8528,1502,14,21,0,21,724,389,195,239,0,21,190,160,56,93,134,121,824,528,396,365,0,21,0,21,0,21,0,21,125,150,303,322,276,320,27,42
1400000US36061013501,"Census Tract 135.01, New York County, New York",Manhattan,4872,711,3166,736,1599,569,464,453,0,14,861,402,0,14,15,23,227,131,73,72,154,113,1706,470,287,171,161,183,0,14,32,61,0,14,459,393,767,361,515,271,252,243
1400000US36061013502,"Census Tract 135.02, New York County, New York",Manhattan,5873,925,4285,871,2441,850,572,290,0,19,1019,408,0,19,63,102,190,136,51,63,139,123,1588,604,385,290,0,19,30,49,0,19,0,19,381,431,792,372,678,293,114,154
1400000US36061013601,"Census Tract 136.01, New York County, New York",Manhattan,1979,430,1965,431,1832,435,0,14,0,14,79,83,0,14,0,14,54,48,19,22,35,41,14,14,7,13,0,14,7,12,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061013602,"Census Tract 136.02, New York County, New York",Manhattan,6373,2281,6088,2206,5324,2173,125,152,0,19,578,297,0,19,0,19,61,74,0,19,61,74,285,262,121,144,0,19,0,19,0,19,0,19,141,230,23,31,23,31,0,19
1400000US36061013603,"Census Tract 136.03, New York County, New York",Manhattan,4459,732,4181,708,3740,665,0,14,0,14,230,177,0,14,96,120,115,92,64,64,51,64,278,276,209,274,0,14,0,14,0,14,0,14,5,11,64,77,64,77,0,14
1400000US36061013604,"Census Tract 136.04, New York County, New York",Manhattan,4030,781,3973,787,3483,748,79,129,0,14,188,136,0,14,35,42,188,132,50,59,138,120,57,56,0,14,0,14,0,14,0,14,0,14,29,34,28,45,28,45,0,14
1400000US36061013700,"Census Tract 137, New York County, New York",Manhattan,6600,1196,6223,1149,4394,1126,452,448,0,19,1041,551,74,166,0,19,262,199,198,186,64,77,377,236,263,230,12,26,0,19,0,19,0,19,11,20,91,112,91,112,0,19
1400000US36061013800,"Census Tract 138, New York County, New York",Manhattan,11607,1840,10391,1834,8997,1757,210,140,0,21,952,506,0,21,0,21,232,229,0,21,232,229,1216,639,351,518,10,22,0,21,0,21,0,21,321,293,534,307,534,307,0,21
1400000US36061013900,"Census Tract 139, New York County, New York",Manhattan,9952,1633,8210,1496,6214,1227,499,427,0,19,759,472,0,19,153,249,585,353,105,119,480,339,1742,777,514,304,243,373,0,19,0,19,0,19,603,420,382,345,275,313,107,136
1400000US36061014000,"Census Tract 140, New York County, New York",Manhattan,8051,1055,7882,1054,7006,1015,88,75,0,19,522,198,0,19,0,19,266,180,186,172,80,58,169,144,27,43,0,19,0,19,0,19,0,19,0,19,142,131,132,129,10,51
1400000US36061014200,"Census Tract 142, New York County, New York",Manhattan,3979,855,3607,777,3108,657,0,14,0,14,150,151,0,14,32,2,317,261,252,252,65,77,372,279,258,267,0,14,0,14,0,14,0,14,0,14,114,75,114,75,0,14
1400000US36061014300,"Census Tract 143, New York County, New York",Manhattan,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061014401,"Census Tract 144.01, New York County, New York",Manhattan,5006,778,4475,758,3851,807,30,39,0,19,315,206,0,19,151,141,128,97,47,55,81,79,531,322,47,55,0,19,0,19,0,19,0,19,104,119,380,254,380,254,0,19
1400000US36061014402,"Census Tract 144.02, New York County, New York",Manhattan,6799,1031,6174,1014,4704,877,445,342,0,19,607,301,0,19,0,19,418,249,76,82,342,241,625,381,73,73,0,19,0,19,0,19,0,19,306,349,246,147,246,147,0,19
1400000US36061014500,"Census Tract 145, New York County, New York",Manhattan,7329,1012,6595,974,4047,650,418,230,0,19,1843,637,0,19,20,42,267,154,47,53,220,149,734,327,172,108,32,49,0,19,0,19,0,19,207,162,323,251,323,251,0,19
1400000US36061014601,"Census Tract 146.01, New York County, New York",Manhattan,3940,596,3498,579,2926,585,33,38,0,14,381,323,0,14,14,23,144,129,63,102,81,82,442,246,135,124,0,14,0,14,0,14,0,14,113,113,194,126,173,102,21,34
1400000US36061014602,"Census Tract 146.02, New York County, New York",Manhattan,8144,1094,7423,1137,6316,1077,58,77,0,19,631,242,0,19,25,41,393,242,27,42,366,246,721,350,173,142,0,19,0,19,0,19,0,19,62,76,486,257,375,224,111,87
1400000US36061014700,"Census Tract 147, New York County, New York",Manhattan,2840,711,2655,707,1084,237,95,73,0,14,1104,472,0,14,161,230,211,146,22,34,189,145,185,116,61,56,40,67,0,14,5,11,0,14,20,21,59,55,59,55,0,14
1400000US36061014801,"Census Tract 148.01, New York County, New York",Manhattan,3127,423,2829,342,2499,350,52,48,0,14,135,104,0,14,59,56,84,80,0,14,84,80,298,196,46,56,0,14,0,14,0,14,0,14,100,143,152,123,152,123,0,14
1400000US36061014802,"Census Tract 148.02, New York County, New York",Manhattan,7150,1096,6129,623,5161,585,147,203,0,19,584,239,0,19,45,51,192,141,14,24,178,137,1021,869,230,230,0,19,0,19,0,19,0,19,91,61,700,835,700,835,0,19
1400000US36061014900,"Census Tract 149, New York County, New York",Manhattan,6074,798,5531,802,3854,658,140,88,0,19,1121,415,0,19,297,204,119,85,19,31,100,79,543,312,122,123,10,28,0,19,0,19,0,19,28,36,383,267,365,267,18,29
1400000US36061015001,"Census Tract 150.01, New York County, New York",Manhattan,2141,308,2106,311,1890,310,27,30,0,14,72,51,0,14,0,14,117,95,64,82,53,50,35,38,0,14,0,14,0,14,0,14,0,14,0,14,35,38,35,38,0,14
1400000US36061015002,"Census Tract 150.02, New York County, New York",Manhattan,4904,552,4591,560,3961,535,21,32,0,14,298,137,0,14,40,69,271,190,116,145,155,97,313,201,14,24,0,14,0,14,85,76,0,14,36,58,178,127,55,47,123,117
1400000US36061015101,"Census Tract 151.01, New York County, New York",Manhattan,3476,432,2059,572,335,181,974,515,0,14,718,411,0,14,0,14,32,54,32,54,0,14,1417,546,34,55,79,116,0,14,0,14,0,14,510,379,794,422,770,416,24,28
1400000US36061015102,"Census Tract 151.02, New York County, New York",Manhattan,9611,1640,7873,1478,3306,1002,1094,428,0,19,2356,583,0,19,891,1214,226,182,158,142,68,88,1738,695,174,236,207,216,0,19,0,19,0,19,710,469,647,535,560,515,87,100
1400000US36061015200,"Census Tract 152, New York County, New York",Manhattan,7667,846,5832,649,3609,485,1248,515,0,19,554,272,0,19,240,292,181,134,19,31,162,127,1835,687,140,154,0,19,0,19,0,19,0,19,1117,643,578,337,266,131,312,304
1400000US36061015301,"Census Tract 153.01, New York County, New York",Manhattan,4799,903,4347,945,3412,868,4,6,0,14,459,378,0,14,65,79,407,373,249,310,158,173,452,305,43,42,3,5,0,14,0,14,0,14,330,284,76,83,50,47,26,46
1400000US36061015302,"Census Tract 153.02, New York County, New York",Manhattan,5448,672,5123,669,3790,457,0,19,0,19,881,529,0,19,0,19,452,263,204,245,248,155,325,206,72,101,11,20,0,19,0,19,0,19,55,68,187,152,101,82,86,131
1400000US36061015401,"Census Tract 154.01, New York County, New York",Manhattan,4594,896,4452,880,3610,855,156,155,54,64,567,195,0,14,0,14,65,65,0,14,65,65,142,85,49,49,0,14,0,14,0,14,0,14,31,28,62,61,62,61,0,14
1400000US36061015402,"Census Tract 154.02, New York County, New York",Manhattan,3724,1120,3193,1067,1881,489,775,1023,0,14,310,185,33,59,0,14,194,105,52,84,142,93,531,416,270,368,0,14,0,14,0,14,0,14,32,54,229,204,160,147,69,99
1400000US36061015403,"Census Tract 154.03, New York County, New York",Manhattan,5055,885,4247,922,2854,913,89,76,0,19,704,280,42,71,89,185,469,273,54,78,415,221,808,405,34,39,0,19,0,19,0,19,0,19,65,66,709,379,709,379,0,19
1400000US36061015501,"Census Tract 155.01, New York County, New York",Manhattan,4969,1209,4873,1208,3809,1187,96,156,0,14,845,306,0,14,16,24,107,113,53,91,54,82,96,91,96,91,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36061015502,"Census Tract 155.02, New York County, New York",Manhattan,5500,945,5073,943,3734,663,109,119,0,19,851,617,0,19,97,132,282,247,167,237,115,83,427,291,0,19,64,104,0,19,14,20,0,19,105,126,244,251,217,246,27,43
1400000US36061015601,"Census Tract 156.01, New York County, New York",Manhattan,5172,579,4329,575,3058,518,152,102,0,19,700,234,0,19,202,246,217,137,0,19,217,137,843,263,298,227,0,19,0,19,0,19,0,19,235,137,310,183,288,182,22,33
1400000US36061015602,"Census Tract 156.02, New York County, New York",Manhattan,2244,396,1494,311,733,280,283,229,0,14,407,264,0,14,0,14,71,102,0,14,71,102,750,384,119,116,0,14,69,107,0,14,0,14,344,323,218,140,203,139,15,24
1400000US36061015700,"Census Tract 157, New York County, New York",Manhattan,10669,1158,9825,1180,7928,1178,127,123,0,21,1621,959,0,21,47,83,102,109,0,21,102,109,844,421,256,320,0,21,0,21,0,21,0,21,64,56,524,322,506,313,18,32
1400000US36061015801,"Census Tract 158.01, New York County, New York",Manhattan,5188,688,4416,564,3493,599,57,30,0,19,559,333,0,19,21,33,286,182,134,138,152,128,772,568,132,112,0,19,0,19,0,19,0,19,165,186,475,527,454,527,21,32
1400000US36061015802,"Census Tract 158.02, New York County, New York",Manhattan,4260,460,3593,453,2138,532,243,158,0,14,1007,253,0,14,46,50,159,86,61,64,98,57,667,214,104,98,11,19,1,8,0,14,4,9,332,157,215,155,215,155,0,14
1400000US36061015900,"Census Tract 159, New York County, New York",Manhattan,9194,1493,8647,1450,6705,1386,199,160,0,19,1296,416,0,19,92,149,355,351,0,19,355,351,547,320,37,48,0,19,0,19,0,19,0,19,152,163,358,273,298,264,60,70
1400000US36061016001,"Census Tract 160.01, New York County, New York",Manhattan,3118,460,2991,449,2645,458,3,14,6,10,240,115,0,14,30,35,67,50,22,36,45,38,127,95,20,22,0,14,0,14,0,14,0,14,14,20,93,90,93,90,0,14
1400000US36061016002,"Census Tract 160.02, New York County, New York",Manhattan,3183,817,2397,273,1558,253,63,52,0,14,630,165,4,9,23,26,119,61,22,23,97,57,786,751,13,26,0,14,12,25,0,14,0,14,637,749,124,89,124,89,0,14
1400000US36061016100,"Census Tract 161, New York County, New York",Manhattan,5756,821,5156,846,4365,832,85,55,42,58,403,209,0,19,14,22,247,115,27,33,220,106,600,251,205,183,0,19,75,87,0,19,0,19,67,63,253,171,204,135,49,75
1400000US36061016200,"Census Tract 162, New York County, New York",Manhattan,9320,1665,6829,1542,759,376,4177,1298,145,111,690,383,0,19,762,881,296,211,58,77,238,214,2491,711,132,158,325,293,0,19,0,19,0,19,1129,587,905,341,610,335,295,204
1400000US36061016300,"Census Tract 163, New York County, New York",Manhattan,7253,1572,6888,1588,5444,1546,306,197,20,24,613,324,0,19,48,46,457,256,264,219,193,142,365,199,98,130,0,19,0,19,0,19,0,19,61,90,206,141,206,141,0,19
1400000US36061016400,"Census Tract 164, New York County, New York",Manhattan,8310,1129,3615,590,707,227,1887,515,0,19,652,343,0,19,17,29,352,208,19,33,333,208,4695,1115,213,192,306,183,28,36,29,46,0,19,2219,1030,1900,671,1229,539,671,442
1400000US36061016500,"Census Tract 165, New York County, New York",Manhattan,7098,924,6339,846,5543,802,110,64,0,19,507,290,0,19,55,69,124,93,82,78,42,49,759,509,191,152,0,19,0,19,0,19,0,19,373,465,195,116,161,105,34,38
1400000US36061016600,"Census Tract 166, New York County, New York",Manhattan,6888,879,3922,809,1803,441,859,429,31,47,920,615,0,19,27,42,282,176,52,49,230,171,2966,878,285,259,351,338,12,27,0,19,0,19,1404,575,914,493,797,421,117,128
1400000US36061016700,"Census Tract 167, New York County, New York",Manhattan,7884,937,7484,944,6544,928,76,38,0,19,620,389,0,19,41,47,203,135,111,112,92,94,400,207,70,71,0,19,27,46,0,19,0,19,138,113,165,143,108,83,57,88
1400000US36061016800,"Census Tract 168, New York County, New York",Manhattan,5041,645,2961,492,926,280,1730,439,0,19,190,120,0,19,7,13,108,88,0,19,108,88,2080,397,466,295,303,237,0,19,0,19,0,19,870,348,441,232,326,193,115,162
1400000US36061016900,"Census Tract 169, New York County, New York",Manhattan,8103,1049,7688,1052,6432,1003,348,240,0,19,788,252,0,19,45,61,75,72,19,35,56,66,415,220,0,19,57,57,0,19,49,86,0,19,81,96,228,171,228,171,0,19
1400000US36061017000,"Census Tract 170, New York County, New York",Manhattan,8791,1602,4098,1327,608,276,1140,458,11,25,2264,1267,0,19,53,88,22,34,22,34,0,19,4693,1130,908,495,229,358,73,95,0,19,0,19,2271,862,1212,513,760,335,452,393
1400000US36061017100,"Census Tract 171, New York County, New York",Manhattan,8464,1620,7697,1554,6974,1540,284,126,0,19,244,171,0,19,0,19,195,163,118,141,77,120,767,420,49,69,0,19,0,19,0,19,0,19,528,457,190,136,122,121,68,78
1400000US36061017200,"Census Tract 172, New York County, New York",Manhattan,5630,1252,2875,1046,503,207,1729,999,0,19,274,140,0,19,64,112,305,168,90,101,215,147,2755,882,165,237,140,146,0,19,29,54,0,19,1868,859,553,360,406,219,147,251
1400000US36061017300,"Census Tract 173, New York County, New York",Manhattan,9343,1095,8142,1271,6852,1165,333,189,0,19,554,261,0,19,25,42,378,274,87,143,291,232,1201,615,25,44,0,19,0,19,0,19,0,19,708,454,468,382,468,382,0,19
1400000US36061017401,"Census Tract 174.01, New York County, New York",Manhattan,5321,793,3106,901,670,350,1912,861,0,19,482,300,0,19,0,19,42,67,0,19,42,67,2215,593,234,235,445,306,14,25,0,19,0,19,725,399,797,413,713,390,84,132
1400000US36061017402,"Census Tract 174.02, New York County, New York",Manhattan,2887,454,2120,430,761,312,728,221,0,14,295,222,0,14,0,14,336,232,68,66,268,242,767,188,32,30,52,47,0,14,0,14,0,14,285,199,398,180,328,172,70,59
1400000US36061017500,"Census Tract 175, New York County, New York",Manhattan,10499,1812,8824,907,7013,773,453,153,0,21,337,182,0,21,397,526,624,379,88,91,536,370,1675,1473,57,61,13,32,0,21,0,21,0,21,1335,1459,270,214,250,205,20,32
1400000US36061017700,"Census Tract 177, New York County, New York",Manhattan,10030,2436,7349,2147,5273,2193,802,290,0,21,647,272,0,21,0,21,627,539,2,5,625,540,2681,927,234,136,2,4,0,21,0,21,0,21,1538,754,907,770,897,777,10,39
1400000US36061017800,"Census Tract 178, New York County, New York",Manhattan,3786,655,2080,610,1166,449,456,218,0,14,379,279,0,14,0,14,79,61,9,15,70,59,1706,493,337,229,26,43,147,231,0,14,0,14,837,369,359,206,211,155,148,142
1400000US36061017900,"Census Tract 179, New York County, New York",Manhattan,9875,2061,8337,2011,6907,1953,167,119,0,19,706,493,0,19,109,118,448,311,151,172,297,236,1538,748,182,265,33,40,34,56,0,19,0,19,770,536,519,446,227,219,292,384
1400000US36061018000,"Census Tract 180, New York County, New York",Manhattan,6980,1048,3931,873,915,467,1983,655,0,19,806,463,0,19,21,30,206,122,47,47,159,118,3049,962,599,400,189,182,0,19,0,19,0,19,1077,831,1184,548,945,621,239,250
1400000US36061018100,"Census Tract 181, New York County, New York",Manhattan,8408,1289,7553,1286,5027,967,874,248,0,19,345,189,0,19,0,19,1307,698,289,234,1018,681,855,410,33,70,145,133,0,19,0,19,0,19,38,59,639,424,226,180,413,424
1400000US36061018200,"Census Tract 182, New York County, New York",Manhattan,7266,945,4571,854,748,296,3308,1014,0,19,446,287,0,19,10,56,59,57,0,19,59,57,2695,652,323,253,245,322,72,111,0,19,0,19,1372,595,683,428,528,308,155,150
1400000US36061018300,"Census Tract 183, New York County, New York",Manhattan,8440,1430,7097,1205,5793,1204,524,227,0,19,472,216,0,19,36,54,272,188,59,70,213,169,1343,758,44,45,25,44,0,19,0,19,0,19,252,172,1022,756,346,233,676,737
1400000US36061018400,"Census Tract 184, New York County, New York",Manhattan,8225,1272,4376,1068,413,270,2558,1219,0,19,428,307,0,19,5,8,972,938,783,904,189,185,3849,836,851,601,530,372,443,600,0,19,0,19,1522,589,503,292,332,258,171,122
1400000US36061018500,"Census Tract 185, New York County, New York",Manhattan,5060,716,4279,485,3079,447,385,219,0,19,539,320,0,19,71,105,205,156,0,19,205,156,781,598,63,101,0,19,0,19,0,19,0,19,83,132,635,485,635,485,0,19
1400000US36061018600,"Census Tract 186, New York County, New York",Manhattan,6104,1122,3921,1014,345,151,3483,1037,10,23,10,22,0,19,14,26,59,72,32,56,27,39,2183,834,50,84,453,339,0,19,0,19,0,19,1439,918,241,229,241,229,0,19
1400000US36061018700,"Census Tract 187, New York County, New York",Manhattan,9907,2526,7882,1908,6109,1821,687,408,43,57,680,294,0,19,0,19,363,301,121,137,242,188,2025,971,126,110,7,23,0,19,0,19,0,19,933,493,959,877,932,875,27,43
1400000US36061018800,"Census Tract 188, New York County, New York",Manhattan,4685,809,1998,642,581,283,1130,577,0,14,287,208,0,14,0,14,0,14,0,14,0,14,2687,860,185,169,205,279,400,499,0,14,0,14,1311,640,586,185,445,156,141,124
1400000US36061018900,"Census Tract 189, New York County, New York",Manhattan,10267,1409,6383,1132,2483,735,2270,868,0,21,1285,711,0,21,47,87,298,163,18,35,280,159,3884,860,384,312,110,129,0,21,0,21,0,21,2202,662,1188,678,1104,677,84,115
